tweet_id,source,text,expanded_urls,rating_numerator,rating_denominator,name,retweet_count,favorite_count,jpg_url,1st_predict,predict_confidence,predict_confirm,2nd_predict,predict_confidence2,predict_confirm2,3rd_predict,predict_confidence3,predict_confirm3,dog_class,ratings
831322785565769729,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12,10,Pete,1744,10042,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old_English_sheepdog,0.999715,True,Tibetan_terrier,4.62967e-05,True,guinea_pig,4.1184300000000005e-05,False,doggo,12/10
831309418084069378,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,Scooter,2786,12819,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,0.3693889999999999,True,kelpie,0.132449,True,Labrador_retriever,0.0747273,True,,12/10
830956169170665475,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,Reggie,1735,8735,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,0.451516,True,golden_retriever,0.317196,True,English_setter,0.132759,True,,12/10
829501995190984704,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12,10,Leo,12224,34913,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French_bulldog,0.950851,True,Pekinese,0.0151996,True,pug,0.0110936,True,,12/10
829374341691346946,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",13,10,Astrid,10706,38074,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire_bullterrier,0.757547,True,American_Staffordshire_terrier,0.14995,True,Chesapeake_Bay_retriever,0.0475226999999999,True,doggo,13/10
829011960981237760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13,10,Dexter,18627,58302,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,0.312221,True,dalmatian,0.24404,True,conch,0.130273,False,,13/10
828650029636317184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK","https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14,10,one,1544,10467,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,golden_retriever,0.649209,True,Chesapeake_Bay_retriever,0.19856,True,vizsla,0.0561999,True,,14/10
828408677031882754,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,1477,8398,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,0.1330329999999999,True,Chesapeake_Bay_retriever,0.092227,True,American_Staffordshire_terrier,0.0650945,True,,12/10
828376505180889089,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,1216,8112,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_terrier,0.5230859999999999,True,Staffordshire_bullterrier,0.186168,True,Chihuahua,0.0420894,True,,13/10
828011680017821696,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,Brutus,2451,11411,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,0.936662,True,Staffordshire_bullterrier,0.0329990999999999,True,bull_mastiff,0.0171834,True,,11/10
827653905312006145,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,Boots,3433,16983,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,0.285555,True,Border_collie,0.217306,True,Saint_Bernard,0.143245,True,,12/10
827324948884643840,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,Ralphie,3510,17523,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden_retriever,0.352486,True,toy_poodle,0.178884,True,Labrador_retriever,0.0841643999999999,True,,12/10
827199976799354881,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13,10,Charlie,2579,11659,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great_Dane,0.8696809999999999,True,American_Staffordshire_terrier,0.0266582,True,boxer,0.0198660999999999,True,,13/10
826848821049180160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13,10,Cupid,11878,40325,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great_Pyrenees,0.858764,True,golden_retriever,0.0235257,True,Pekinese,0.0171039,True,doggo,13/10
826476773533745153,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,Pilot,4821,20275,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German_shepherd,0.7418600000000001,True,Tibetan_mastiff,0.1228119999999999,True,kelpie,0.10046,True,doggo,12/10
826204788643753985,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX","http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13,10,,1075,5361,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador_retriever,0.782058,True,golden_retriever,0.156581,True,soft-coated_wheaten_terrier,0.00727512,True,doggo,13/10
824663926340194305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13,10,Wilson,1993,11113,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,0.526488,True,golden_retriever,0.402815,True,Irish_setter,0.0344178,True,,13/10
823939628516474880,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12,10,Cash,3123,11755,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,0.234076,True,curly-coated_retriever,0.193093,True,Labrador_retriever,0.0951966,True,,12/10
823699002998870016,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12,10,Winston,2772,13826,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn,0.203999,True,snorkel,0.171893,False,Norfolk_terrier,0.107543,True,,12/10
822489057087389700,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,Paisley,7390,20083,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,0.4167689999999999,True,malamute,0.252706,True,kuvasz,0.157028,True,,13/10
822244816520155136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11,10,,11421,38832,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic_fox,0.0716476,False,,11/10
821886076407029760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,Jimison,2692,12582,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,golden_retriever,0.266238,True,cocker_spaniel,0.223325,True,Irish_setter,0.151631,True,,13/10
821765923262631936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13,10,Duchess,1899,9317,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,golden_retriever,0.980071,True,Labrador_retriever,0.00875751,True,Saluki,0.00180595,True,doggo,13/10
821107785811234820,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11,10,,2487,10645,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian,0.85659,True,papillon,0.0385365,True,Yorkshire_terrier,0.0331458,True,doggo,11/10
819347104292290561,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,Anna,1383,8008,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,0.909106,True,black-and-tan_coonhound,0.0441198,True,Doberman,0.0318349,True,,12/10
819227688460238848,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,Finn,7733,25652,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_terrier,0.482452,True,German_shepherd,0.181082,True,Norwegian_elkhound,0.0652566,True,,12/10
819004803107983360,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo,42228,95450,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True,doggo,14/10
818627210458333184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,8564,24597,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador_retriever,0.384188,True,beagle,0.255917,True,grocery_store,0.0797995,False,,13/10
818145370475810820,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,3014,13671,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden_retriever,0.621931,True,Labrador_retriever,0.3649969999999999,True,redbone,0.00397148,True,,11/10
817827839487737858,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,31314,57622,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,Pekinese,0.122123,True,,13/10
817536400337801217,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,3505,13105,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug,0.971358,True,French_bulldog,0.0285185,True,Boston_bull,8.596979999999999e-05,True,,12/10
817120970343411712,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,,3011,13367,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki,0.568809,True,Afghan_hound,0.229352,True,golden_retriever,0.15713,True,,13/10
816697700272001025,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,2545,10905,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_dog,0.0476078,True,,12/10
816336735214911488,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,2269,9564,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador_retriever,0.91933,True,kuvasz,0.0494795,True,golden_retriever,0.0119342,True,,11/10
815990720817401858,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,1207,5545,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua,0.428756,True,miniature_pinscher,0.1039119999999999,True,Staffordshire_bullterrier,0.0889587,True,,11/10
814153002265309185,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,10080,32000,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,chow,0.0724746999999999,True,,12/10
813910438903693312,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,2194,10342,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,Siberian_husky,0.6993550000000001,True,Eskimo_dog,0.2564329999999999,True,Norwegian_elkhound,0.0131888,True,doggo,11/10
813800681631023104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,2060,9300,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True,,12/10
813202720496779264,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,,2090,10192,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,cocker_spaniel,0.701852,True,golden_retriever,0.120345,True,Labrador_retriever,0.0363202,True,doggo,11/10
813142292504645637,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,,2728,9361,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,beagle,0.848735,True,Ibizan_hound,0.0446024999999999,True,Italian_greyhound,0.0186108,True,,13/10
813127251579564032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,,3652,13242,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Norwegian_elkhound,0.4324159999999999,True,whippet,0.374223,True,Siberian_husky,0.0324625999999999,True,doggo,11/10
813096984823349248,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,4207,11694,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great_Dane,0.128056,True,Boston_bull,0.117003,True,kelpie,0.0869643,True,doggo,11/10
813066809284972545,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,2276,8865,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier,0.7764,True,Pembroke,0.115034,True,basenji,0.048873,True,,12/10
812781120811126785,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,Swagger,2191,8380,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff,0.989316,True,boxer,0.00704296,True,French_bulldog,0.00173961,True,,10/10
811985624773361665,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,Ted,1647,8102,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_bullterrier,0.6105729999999999,True,French_bulldog,0.159935,True,doormat,0.0586721,False,,11/10
810896069567610880,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11,10,Hunter,2090,10093,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,0.8208040000000001,True,Labrador_retriever,0.0823182,True,curly-coated_retriever,0.0674605,True,,11/10
810284430598270976,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,10,Phil,13369,39640,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,0.620768,True,Eskimo_dog,0.158395,True,Tibetan_mastiff,0.0289617,True,,13/10
809920764300447744,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,,4521,17250,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,Norwich_terrier,0.397163,True,toy_poodle,0.27454,True,miniature_poodle,0.134667,True,,10/10
809448704142938112,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,,1696,7727,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,Greater_Swiss_Mountain_dog,0.375415,True,Cardigan,0.134317,True,English_springer,0.0736971,True,,12/10
809084759137812480,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,4046,14685,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,0.911412,True,bloodhound,0.0171339,True,Labrador_retriever,0.011761,True,,11/10
808106460588765185,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,,2525,9701,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.1264819999999999,True,doggo,12/10
805826884734976000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,2132,7335,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,0.248926,True,American_Staffordshire_terrier,0.0983133,True,Eskimo_dog,0.0801885,True,,12/10
805520635690676224,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13,10,Zeke,1905,6368,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,True,German_shepherd,0.186642,True,Border_terrier,0.109345,True,,13/10
